Campaign_ID,Previous_Sales,During_Campaign_Sales,Foot_Traffic_Before_Campaign,Foot_Traffic_During_Campaign,Campaign_Duration_Days,Campaign_Success,Promotion_Type_Discount,Promotion_Type_Happy Hour,Promotion_Type_Loyalty Program,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
490,0.3559510567296997,0.6091314031180401,0.26817042606516295,0.16393442622950816,0.2857142857142857,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
491,0.8620689655172413,0.31625835189309576,0.5639097744360901,0.21129326047358832,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,0.5684093437152391,0.7783964365256124,0.40100250626566414,0.48451730418943534,0.2857142857142857,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
493,0.4438264738598443,0.09020044543429845,0.2957393483709273,0.2531876138433515,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
494,0.7263626251390434,0.5712694877505569,0.37092731829573933,0.4462659380692167,0.14285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.9810901001112347,0.9977728285077949,0.3734335839598997,0.7176684881602915,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
496,0.5228031145717464,0.9064587973273941,0.731829573934837,0.8852459016393441,0.5714285714285714,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
497,0.15795328142380421,0.7884187082405345,0.3558897243107769,0.8652094717668488,0.7142857142857143,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
498,0.10122358175750834,0.5812917594654787,0.3984962406015038,0.9398907103825136,0.9999999999999999,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
499,0.39265850945494996,0.8296213808463251,0.02506265664160401,0.3333333333333333,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
500,0.9265850945494993,0.4287305122494432,0.34335839598997486,0.03460837887067392,0.7142857142857143,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
501,0.8887652947719689,0.7861915367483296,0.19298245614035087,0.9526411657559197,0.5714285714285714,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
502,0.8075639599555061,0.5233853006681515,0.19047619047619047,0.9617486338797814,0.2857142857142857,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
503,0.9488320355951056,0.13140311804008908,0.6340852130325814,0.2659380692167577,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
504,0.05561735261401557,0.4398663697104677,0.644110275689223,0.5519125683060109,0.4285714285714285,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
505,0.7385984427141268,0.5913140311804008,0.7994987468671679,0.41347905282331504,0.14285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
506,0.7753058954393771,0.289532293986637,0.7268170426065163,0.18397085610200364,0.4285714285714285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
507,0.6384872080088988,0.8953229398663696,0.656641604010025,0.7577413479052824,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
508,0.21023359288097887,0.28396436525612473,0.21052631578947367,0.39162112932604737,0.8571428571428571,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
509,0.13793103448275862,0.8162583518930957,0.36340852130325807,0.7395264116575591,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
510,0.1657397107897664,0.2505567928730512,0.8070175438596492,0.7249544626593807,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
511,0.3481646273637375,0.05790645879732742,0.10275689223057644,0.9071038251366119,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
512,0.6329254727474972,0.9643652561247216,0.9348370927318295,0.8451730418943533,0.8571428571428571,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
513,0.3793103448275862,0.5556792873051224,0.3107769423558897,0.14754098360655737,0.14285714285714285,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
514,0.3381535038932147,0.5623608017817372,0.41604010025062654,0.663023679417122,0.2857142857142857,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
515,0.7686318131256952,0.9498886414253898,0.6015037593984962,0.2950819672131147,0.5714285714285714,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
516,0.7575083426028921,0.4042316258351893,0.6992481203007519,0.08561020036429867,0.4285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0.9310344827586208,0.3106904231625835,0.468671679197995,0.9289617486338797,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
518,0.8698553948832035,0.6592427616926504,0.7543859649122806,0.5974499089253187,0.9999999999999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
519,0.05895439377085651,0.7939866369710467,0.045112781954887216,0.20947176684881602,0.9999999999999999,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
520,0.49276974416017794,0.17483296213808464,0.16791979949874686,0.6120218579234973,0.7142857142857143,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
521,0.6807563959955506,0.7026726057906458,0.5438596491228069,0.2659380692167577,0.8571428571428571,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
522,0.2925472747497219,0.06458797327394211,0.25313283208020043,0.5865209471766848,0.4285714285714285,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
523,0.05784204671857621,0.8084632516703785,0.10275689223057644,0.8051001821493624,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
524,0.6351501668520578,0.14142538975501112,0.7192982456140351,0.02185792349726773,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
525,0.6885428253615128,0.8184855233853006,0.41604010025062654,0.8979963570127503,0.7142857142857143,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
526,0.004449388209121247,0.8017817371937639,0.2706766917293233,0.5209471766848817,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
527,0.11345939933259178,0.9810690423162582,0.08771929824561403,0.20582877959927137,0.4285714285714285,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
528,0.21690767519466075,0.1269487750556793,0.5789473684210527,0.872495446265938,0.5714285714285714,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
529,0.8598442714126807,0.23162583518930957,0.5714285714285714,0.038251366120218566,0.9999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
530,0.9744160177975529,0.5846325167037862,0.8822055137844611,0.6338797814207651,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
531,0.9822024471635151,0.5790645879732739,0.4085213032581454,0.5810564663023678,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
532,0.3882091212458287,0.6135857461024499,0.9674185463659148,0.2276867030965391,0.8571428571428571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
533,0.05116796440489432,0.26280623608017817,0.18045112781954886,0.5027322404371584,0.7142857142857143,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
534,0.9632925472747498,0.3118040089086859,0.33834586466165417,0.3697632058287796,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
535,0.9143492769744159,0.39866369710467703,0.8822055137844611,0.3515482695810564,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0.9110122358175752,0.22271714922048996,0.9473684210526316,0.994535519125683,0.2857142857142857,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
537,0.728587319243604,0.8429844097995545,0.17293233082706766,0.5191256830601092,0.9999999999999999,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
538,0.2981090100111235,0.30846325167037864,0.4887218045112782,0.10200364298724951,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0.41045606229143494,0.26057906458797325,0.6716791979949874,0.5500910746812386,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
540,0.7063403781979978,0.5489977728285078,0.12030075187969924,0.2950819672131147,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
541,0.11679644048943272,0.003340757238307346,0.7894736842105263,0.03278688524590162,0.2857142857142857,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
542,0.7441601779755284,0.7405345211581291,0.32330827067669166,0.6721311475409837,0.14285714285714285,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
543,0.731924360400445,0.4910913140311804,0.010025062656641603,0.4790528233151184,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
544,0.7296996662958843,0.031180400890868598,0.06516290726817042,0.20400728597449908,0.2857142857142857,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
545,0.13236929922135707,0.12026726057906456,0.3984962406015038,0.8870673952641166,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
546,0.9232480533926586,0.6781737193763919,0.37092731829573933,0.5938069216757742,0.9999999999999999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0.8743047830923248,0.8084632516703785,0.6591478696741855,0.9854280510018214,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
548,0.6707452725250278,0.8953229398663696,0.5739348370927317,0.11657559198542805,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
549,0.06340378197997776,0.08240534521158127,0.4987468671679198,0.5300546448087431,0.8571428571428571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
550,0.38375973303670746,0.9320712694877504,0.12280701754385964,0.04371584699453551,0.5714285714285714,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
551,0.8231368186874305,0.16146993318485525,0.16541353383458646,0.9981785063752275,0.7142857142857143,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
552,0.5261401557285873,0.14142538975501112,0.7493734335839599,0.0,0.5714285714285714,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
553,0.12903225806451613,0.9487750556792871,0.9523809523809523,0.9981785063752275,0.8571428571428571,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
554,0.9221357063403781,0.04565701559020047,0.14285714285714285,0.25500910746812383,0.4285714285714285,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
555,0.8787541713014461,0.39532293986636974,0.6466165413533834,0.3406193078324226,0.4285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
556,0.14015572858731923,0.04454342984409798,0.8546365914786966,0.2313296903460838,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
557,0.4360400444938821,0.03674832962138086,0.8145363408521302,0.36429872495446264,0.5714285714285714,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
558,0.7119021134593994,0.017817371937639215,0.32330827067669166,0.22950819672131145,0.14285714285714285,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
559,0.06340378197997776,0.7527839643652561,0.5363408521303258,0.46630236794171215,0.5714285714285714,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
560,0.7041156840934372,0.16926503340757237,0.4285714285714286,0.994535519125683,0.9999999999999999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
561,0.5695216907675195,0.41982182628062364,0.644110275689223,0.3515482695810564,0.8571428571428571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
562,0.8342602892102335,0.653674832962138,0.25313283208020043,0.18761384335154824,0.9999999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
563,0.8909899888765296,0.665924276169265,0.5213032581453634,0.9726775956284153,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
564,0.10567296996662959,0.6993318485523385,0.7268170426065163,0.48087431693989063,0.7142857142857143,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
565,0.7085650723025584,0.9721603563474386,0.8847117794486214,0.697632058287796,0.2857142857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
566,0.13014460511679646,0.3797327394209354,0.7142857142857142,0.4717668488160291,0.5714285714285714,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
567,0.6218020022246941,0.028953229398663682,0.28822055137844615,0.7522768670309654,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,0.6674082313681868,0.9175946547884186,0.6591478696741855,0.6502732240437159,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
569,0.5417130144605117,0.3184855233853006,0.3734335839598997,0.13479052823315113,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
570,0.2625139043381535,0.7182628062360801,0.7493734335839599,0.644808743169399,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
571,0.9833147942157954,0.8129175946547884,0.08771929824561403,0.3406193078324226,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
572,0.996662958843159,0.1859688195991091,0.8320802005012531,0.5264116575591986,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
573,0.3014460511679644,0.6781737193763919,0.7167919799498746,0.08014571948998178,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,0.20912124582869857,0.2973273942093541,0.756892230576441,0.14936247723132967,0.2857142857142857,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
575,0.7819799777530589,0.8329621380846324,0.7769423558897242,0.2222222222222222,0.2857142857142857,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
576,0.4961067853170189,0.9131403118040089,0.518796992481203,0.6502732240437159,0.9999999999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
577,0.6451612903225806,0.5055679287305122,0.26315789473684204,0.9599271402550089,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
578,0.8776418242491657,0.7616926503340757,0.3934837092731829,0.11839708561020035,0.7142857142857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,0.9566184649610678,0.44543429844098,0.3007518796992481,0.6812386156648451,0.8571428571428571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
580,0.27363737486095663,0.5289532293986636,0.13533834586466165,0.29326047358834245,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
581,0.08342602892102335,0.7806236080178173,1.0,0.6903460837887068,0.14285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0.17018909899888768,0.7048997772828507,0.02756892230576441,0.6502732240437159,0.2857142857142857,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
583,0.728587319243604,0.6202672605790647,0.3609022556390977,0.3406193078324226,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
584,0.48275862068965514,0.6403118040089086,1.0,0.5846994535519126,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0.09454949944382648,0.14365256124721604,0.9899749373433584,0.8178506375227685,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,0.7741935483870968,0.9142538975501113,0.33834586466165417,0.8615664845173041,0.2857142857142857,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
587,0.31590656284760843,0.40311804008908686,0.005012531328320802,0.02185792349726773,0.8571428571428571,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
588,0.24360400444938823,0.7839643652561246,0.3583959899749374,0.3333333333333333,0.14285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
589,0.0756395995550612,0.9109131403118038,0.07268170426065163,0.20036429872495443,0.8571428571428571,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
590,0.05116796440489432,0.7706013363028954,0.5914786967418546,0.9234972677595628,0.7142857142857143,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
591,0.10344827586206898,0.3240534521158129,0.6967418546365914,0.5264116575591986,0.4285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
592,0.8331479421579533,0.4120267260579064,0.8696741854636592,0.53551912568306,0.2857142857142857,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
593,0.5027808676307007,0.8830734966592426,0.2857142857142857,0.819672131147541,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0.22580645161290325,0.031180400890868598,0.25814536340852134,0.389799635701275,0.5714285714285714,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
595,0.24137931034482757,0.1648106904231626,0.29323308270676685,0.047358834244080106,0.8571428571428571,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
596,0.5261401557285873,0.866369710467706,0.010025062656641603,0.418943533697632,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
597,0.4794215795328143,0.3285077951002227,0.899749373433584,0.5828779599271403,0.5714285714285714,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
598,0.3781979977753059,0.011135857461024495,0.6190476190476191,0.4225865209471767,0.7142857142857143,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
599,0.6117908787541713,0.5690423162583518,0.9097744360902256,0.7941712204007285,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
600,0.6796440489432704,0.7516703786191536,0.8020050125313283,0.9690346083788706,0.8571428571428571,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
601,0.3203559510567297,0.12472160356347439,0.3007518796992481,0.7322404371584699,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
602,0.2814238042269188,0.20712694877505566,0.7142857142857142,0.09471766848816027,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
603,0.8153503893214683,0.8975501113585744,0.37092731829573933,0.5683060109289617,0.4285714285714285,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
604,0.3959955506117909,0.8273942093541202,0.20802005012531327,0.5100182149362478,0.9999999999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
605,0.02447163515016687,0.25167037861915365,0.5764411027568922,0.05464480874316935,0.5714285714285714,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
606,0.8464961067853171,0.34409799554565695,0.7192982456140351,0.6120218579234973,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
607,0.5795328142380423,0.10801781737193766,0.40100250626566414,0.33151183970856096,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
608,0.8420467185761957,0.06013363028953228,0.6791979949874687,0.04007285974499086,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
609,0.9299221357063403,0.6926503340757237,0.09273182957393483,0.9890710382513661,0.5714285714285714,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
610,0.11012235817575083,0.7383073496659243,0.5639097744360901,0.8105646630236794,0.7142857142857143,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
611,0.8909899888765296,0.8429844097995545,0.35338345864661647,0.13296903460837883,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
612,0.19911012235817577,0.45100222717149224,0.7293233082706767,0.016393442622950782,0.4285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0.24694104560622915,0.07572383073496658,0.37593984962406013,0.8797814207650272,0.9999999999999999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
614,0.8464961067853171,0.3463251670378619,0.28320802005012524,0.8287795992714024,0.5714285714285714,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
615,0.731924360400445,0.3207126948775056,0.5914786967418546,0.28961748633879775,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
616,0.4905450500556173,0.8474387527839642,0.16290726817042606,0.023679417122040025,0.4285714285714285,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
617,0.675194660734149,0.6091314031180401,0.9022556390977443,0.3224043715846994,0.2857142857142857,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
618,0.8542825361512792,0.8351893095768372,0.8521303258145363,0.7486338797814207,0.9999999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0.3604004449388209,0.1636971046770601,0.644110275689223,0.09471766848816027,0.7142857142857143,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
620,0.5728587319243604,0.5189309576837415,0.6215538847117794,0.7413479052823315,0.5714285714285714,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
621,0.016685205784204682,0.8218262806236079,0.8270676691729324,0.038251366120218566,0.14285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
622,0.8798665183537263,0.2706013363028953,0.8070175438596492,0.05282331511839705,0.14285714285714285,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
623,0.37263626251390436,0.5456570155902005,0.4486215538847118,0.4717668488160291,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
624,0.8431590656284761,0.9443207126948774,0.4736842105263157,0.37158469945355194,0.2857142857142857,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
625,0.28587319243604004,0.5634743875278396,0.3834586466165413,0.10564663023679416,0.4285714285714285,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
626,0.5517241379310345,0.4053452115812917,0.4887218045112782,0.8561020036429872,0.14285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,0.9955506117908788,0.5356347438752784,0.7769423558897242,0.8469945355191255,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
628,0.1768631813125695,0.22271714922048996,0.6541353383458646,0.02003642987249543,0.7142857142857143,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
629,0.5272525027808677,0.1703786191536748,0.3558897243107769,0.5264116575591986,0.9999999999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.9466073414905452,0.49999999999999994,0.8546365914786966,0.6429872495446265,0.2857142857142857,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
631,0.7374860956618465,0.5567928730512248,0.7894736842105263,0.13479052823315113,0.2857142857142857,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
632,0.7664071190211346,0.08017817371937641,0.2506265664160401,0.8014571948998177,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
633,0.7497219132369299,0.7928730512249442,0.6090225563909775,0.4371584699453552,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
634,0.4215795328142381,0.3285077951002227,0.02756892230576441,0.27868852459016386,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
635,0.6051167964404894,0.017817371937639215,0.5964912280701754,0.17304189435336975,0.8571428571428571,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
636,0.7675194660734149,0.7126948775055679,0.12030075187969924,0.5336976320582878,0.9999999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
637,0.4738598442714127,0.24053452115812918,0.10275689223057644,0.3788706739526411,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
638,0.6807563959955506,0.06681514476614697,0.4135338345864661,0.6229508196721312,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.29699666295884314,0.6848552338530067,0.20300751879699247,0.1584699453551912,0.8571428571428571,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
640,0.9276974416017798,0.04565701559020047,0.7268170426065163,0.7085610200364298,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
641,0.6407119021134594,0.026726057906458794,0.3934837092731829,0.5901639344262295,0.9999999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642,0.46273637374860954,0.04231625835189312,0.5388471177944862,0.2841530054644808,0.4285714285714285,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
643,0.185761957730812,0.8930957683741647,0.3934837092731829,0.24772313296903453,0.5714285714285714,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
644,0.935483870967742,0.14476614699331847,0.33333333333333326,0.7777777777777777,0.2857142857142857,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
645,0.046718576195773076,0.5534521158129175,0.16541353383458646,0.8214936247723132,0.7142857142857143,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
646,0.6173526140155728,0.25389755011135856,0.8395989974937343,0.25500910746812383,0.2857142857142857,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
647,0.31590656284760843,0.11915367483296213,0.015037593984962405,0.14936247723132967,0.2857142857142857,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
648,0.44048943270300334,0.19042316258351893,0.03258145363408521,0.32058287795992707,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
649,0.012235817575083435,0.48329621380846327,0.18045112781954886,0.3588342440801457,0.4285714285714285,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
650,0.6740823136818688,0.5311804008908685,0.9974937343358394,0.7650273224043715,0.4285714285714285,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
651,0.3348164627363738,0.11247216035634744,0.40601503759398494,0.7285974499089252,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
652,0.9977753058954393,0.9632516703786191,0.16290726817042606,0.8561020036429872,0.5714285714285714,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
653,0.2803114571746385,0.5824053452115814,0.8671679197994988,0.39526411657559196,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
